Time(s);pressure(Pa);altitude(m);alt_filtered(m);velocity(m/s)
4365.623;173130;-256.9977182906811;-257.6206309679535;0.3632797638247638
4365.723;173150;-257.97784985293254;-257.5843029915709;-0.8730985229234403
4365.923;173160;-258.46788125910615;-257.7589226961554;0.07072780207222797
4366.024;173130;-256.9977182906811;-257.7517791881461;0.013007675107648558
4366.423;173160;-258.46788125910615;-257.74658912577814;-1.9724272334880064
4366.523;173160;-258.46788125910615;-257.94383184912766;-2.103034686932795
4366.623;173170;-258.95788975183757;-258.1541353178198;-2.8678776487013495
4366.723;173180;-259.44787533351865;-258.440923082691;-2.0836350768977723
4366.823;173170;-258.95788975183757;-258.6492865903815;-2.183769265923254
4366.923;173190;-259.93783800655115;-258.86766351697264;-2.8974971337791353
4367.024;173190;-259.93783800655115;-259.160310727486;-1.4709966380965502
4367.123;173180;-259.44787533351865;-259.30593939465643;-0.3526847333201263
4367.423;173190;-259.93783800655115;-259.41174481465254;-2.1085295931553136
4367.523;173200;-260.427777773327;-259.62259777396883;-0.8620166512993566
4367.623;173180;-259.44787533351865;-259.7087994390983;-0.31314587850601805
4367.823;173200;-260.427777773327;-259.77142861479973;-0.4550275964125878
4367.923;173180;-259.44787533351865;-259.81693137444074;-0.9905485487971896
4368.024;173210;-260.91769463622825;-259.9169767778698;-2.0875561850494266
4368.123;173200;-260.427777773327;-260.12364484018815;-0.8316742304615885
4368.223;173200;-260.427777773327;-260.2068122632346;-0.6042466978767225
4368.323;173200;-260.427777773327;-260.2672369330225;-1.2242441951332006
4368.523;173230;-261.8974596600139;-260.5120857720489;-3.118613900156185
4368.623;173220;-261.40758859766646;-260.82394716206284;-1.596011115309344
4368.723;173220;-261.40758859766646;-260.98354827359435;-0.4897441292421636
4368.823;173210;-260.91769463622825;-261.03252268651875;-0.1770248446452029
4369.024;173220;-261.40758859766646;-261.06810468029244;-1.6142814645006813
4369.123;173230;-261.8974596600139;-261.2279185452768;-1.8309102063183684
4369.223;173230;-261.8974596600139;-261.4110095659093;0.6792433369916199
4369.323;173200;-260.427777773327;-261.3430852322099;0.4934991711932853
4369.423;173230;-261.8974596600139;-261.2937353150908;-0.5503097771473598
4369.723;173230;-261.8974596600139;-261.45882824823514;-2.5389654773810837
4369.823;173250;-262.8771330970533;-261.71272479597417;-1.8446663964713872
4369.923;173230;-261.8974596600139;-261.8971914356203;-0.0007262174717206643
4370.024;173230;-261.8974596600139;-261.89726478358494;-0.0005382870264852045
4370.123;173230;-261.8974596600139;-261.89731807400057;-0.26797645697968164
4370.623;173250;-262.8771330970533;-262.0313063024904;-2.982677172169537
4370.723;173260;-263.36693547650935;-262.32957401970845;-3.506411720988216
4370.823;173270;-263.85671496646194;-262.68021519180854;-1.9337634598527513
4371.024;173280;-264.3464715692931;-263.068901647239;-2.852497373050666
4371.123;173270;-263.85671496646194;-263.35129888716887;-2.721342768494187
4371.223;173290;-264.8362052873849;-263.6234331640193;-2.6468092671024466
4371.323;173280;-264.3464715692931;-263.8881140907305;-2.5925949318450927
4371.423;173300;-265.3259161231293;-264.1473735839136;-1.8836304758593456
4371.523;173280;-264.3464715692931;-264.3357366315002;-0.029355489509317642
4371.623;173280;-264.3464715692931;-264.3386721804511;-2.0300543221009137
4371.723;173310;-265.815604078928;-264.54167761266194;-2.8141029574169294
4371.823;173300;-265.3259161231293;-264.82308790840466;-1.3750213244692306
4371.923;173300;-265.3259161231293;-264.96059004085083;-0.989120266465962
4372.024;173300;-265.3259161231293;-265.06049118776446;-0.7917562761724353
4372.623;173360;-268.2637007421968;-265.53475319719115;-3.396561592347076
4372.823;173350;-267.77412715034643;-266.21406551566304;-4.935492891704246
4372.923;173360;-268.2637007421968;-266.70761480483077;-4.875831471689559
4373.024;173370;-268.7532514684333;-267.2000737834742;-4.9662683760863535
4373.123;173380;-269.2427793314182;-267.691734352703;-4.9107423903533185
4373.223;173390;-269.73228433356314;-268.1828085917401;-2.8985379312584025
4373.323;173370;-268.7532514684333;-268.472662384867;-4.113605570819056
4373.423;173420;-271.20066219871967;-268.8840229419467;-1.6655304666933395
4373.723;173400;-270.22176647723046;-269.383682081955;-2.291804400494091
4373.823;173400;-270.22176647723046;-269.61286252200523;-1.6650933628437683
4373.923;173400;-270.22176647723046;-269.7793718582887;-0.5351469239870876
4374.024;173390;-269.73228433356314;-269.8334216976117;-1.072653097124243
4374.123;173410;-270.71122576482196;-269.9396143542262;-2.779229306606347
4374.223;173420;-271.20066219871967;-270.21753728488784;-1.1191991803937487
4374.523;173430;-271.6900757813057;-270.55329703900617;-3.7777441751019674
4374.623;173440;-272.17946651496203;-270.9310714565143;-2.7446918031111145
4374.723;173430;-271.6900757813057;-271.2055406368264;-1.994135321227894
4374.823;173440;-272.17946651496203;-271.4049541689499;-2.117961881703157
4374.923;173440;-272.17946651496203;-271.6167503571191;-0.8610412034867954
4375.024;173430;-271.6900757813057;-271.70371551867174;-1.3140862723967883
4375.123;173450;-272.6688344020807;-271.83381005963804;-2.952511749268242
4375.223;173460;-273.15817944503374;-272.12906123456594;-2.1451253502790855
4375.323;173450;-272.6688344020807;-272.3435737695946;-0.8894495029952274
4375.423;173450;-272.6688344020807;-272.43251871989366;-0.6462228904330597
4375.523;173450;-272.6688344020807;-272.4971410089372;-1.0485407351608738
4375.823;173490;-274.6260775327894;-272.81170322948566;-4.2925604944975975
4375.923;173480;-274.136801008011;-273.2409592789331;-0.4382316438176499
4376.024;173450;-272.6688344020807;-273.2852206749589;-0.32482612688829043
4376.123;173480;-274.136801008011;-273.3173784615206;-2.9097537884373295
4376.223;173490;-274.6260775327894;-273.6083538403654;-2.7830414811831976
4376.323;173490;-274.6260775327894;-273.8866579884847;-2.021997993300835
4376.423;173490;-274.6260775327894;-274.0888577878137;-1.06900896002299
4376.623;173500;-275.11533122295026;-274.3026595798181;-2.222311330918829
4376.723;173500;-275.11533122295026;-274.5248907129108;-1.61460369238038
4376.823;173500;-275.11533122295026;-274.68635108214943;-1.8419974165264439
4376.923;173510;-275.6045620808559;-274.87055082380107;-2.6496005750723732
4377.024;173520;-276.09377010889824;-275.1381604818849;-1.9639373485283502
4377.123;173510;-275.6045620808559;-275.3325902793877;-0.743727212830686
4377.223;173510;-275.6045620808559;-275.40696300067106;-1.8780941438910645
4377.323;173530;-276.5829553094495;-275.59477241506085;-1.364515267146714
4377.423;173510;-275.6045620808559;-275.7312239417748;0.3463663228483161
4377.523;173510;-275.6045620808559;-275.6965873094898;0.25164986382061205
4377.623;173510;-275.6045620808559;-275.6714223231079;-0.41542170449231636
4378.223;173550;-277.56125723763654;-275.92067534580343;-4.486293767392503
4378.323;173550;-277.56125723763654;-276.3693047225443;-5.265678999529399
4378.423;173580;-279.02853898329056;-276.8958726224944;-2.2472514288569387
4378.623;173560;-278.05037397002667;-277.34532290826536;-1.259251684011213
4378.723;173550;-277.56125723763654;-277.47124807666694;-0.24613677615060664
4378.823;173550;-277.56125723763654;-277.4958617542821;-1.516323888373311
4378.923;173570;-278.5394678844539;-277.6474941431186;-0.8852184584386671
4379.123;173560;-278.05037397002667;-277.82453783480616;-0.6175657862223987
4379.223;173560;-278.05037397002667;-277.88629441342863;-1.117419734565515
4379.323;173570;-278.5394678844539;-277.9980363868856;-2.8179551567854175
4379.423;173590;-279.51758726892854;-278.2798319025626;-2.0473642633981495
4379.523;173570;-278.5394678844539;-278.48456832890315;-0.15012693674659727
4379.623;173570;-278.5394678844539;-278.49958102257773;-0.777774335709877
4379.723;173580;-279.02853898329056;-278.577358456149;-2.5710947534148234
4379.823;173600;-280.00661274373016;-278.8344679314914;-3.205317571682128
4379.923;173600;-280.00661274373016;-279.1549996886579;-2.96772940224097
4380.024;173610;-280.4956154100874;-279.4547403582859;-2.1997408470633912
4380.123;173600;-280.00661274373016;-279.67251470214353;-0.24497770810423397
4380.223;173590;-279.51758726892854;-279.69701247295404;-0.8465938880525424
4380.323;173610;-280.4956154100874;-279.7816718617596;-0.6150864636253487
4380.423;173590;-279.51758726892854;-279.8431805081218;-0.44688647422000255
4380.523;173610;-280.4956154100874;-279.88786915554397;-1.6619275438256151
4380.623;173610;-280.4956154100874;-280.0540619099256;-1.8760370212885353
4380.723;173620;-280.9845952703724;-280.24166561205516;-2.031596662325795
4380.823;173620;-280.9845952703724;-280.4448252782885;-1.4760413749469137
4380.923;173620;-280.9845952703724;-280.59242941578236;-0.6023663155270096
4381.323;173640;-281.9624865822246;-280.8333759419935;-1.2095618928580252
4381.523;173630;-281.4735523269574;-281.0752883205649;-1.0890826837518575
4381.623;173630;-281.4735523269574;-281.18419658893947;-1.4597785133353554
4381.723;173640;-281.9624865822246;-281.33017444027354;-0.19602318418595452
4381.923;173620;-280.9845952703724;-281.3693790771107;-0.9438819940145875
4382.024;173650;-282.45139803855585;-281.4647111585067;-2.7254232310160313
4382.123;173650;-282.45139803855585;-281.73452805837525;-2.6287858102024164
4382.223;173660;-282.9402866983137;-281.99740663939644;-1.2414422337434727
4382.323;173640;-281.9624865822246;-282.12155086277124;-0.9019605788851429
4382.423;173660;-282.9402866983137;-282.21174692065927;-1.9922464584421105
4382.523;173660;-282.9402866983137;-282.4109715665042;-2.1158718970680823
4382.623;173670;-283.42915256388994;-282.62255875620986;-1.4370399957410331
4382.823;173680;-283.91799563763715;-282.9099667553591;-2.7565302984689097
4382.923;173680;-283.91799563763715;-283.1856197852045;-1.982907417376995
4383.024;173680;-283.91799563763715;-283.3858934343607;-1.4697709429483448
4383.123;173680;-283.91799563763715;-283.5314007577115;-1.0571725855017087
4383.223;173680;-283.91799563763715;-283.63711801626204;-0.7680808428086063
4383.323;173680;-283.91799563763715;-283.7139261005432;-0.5580433972519115
4383.423;173680;-283.91799563763715;-283.76973044026806;-2.410422182531746
4383.523;173710;-285.3843881317548;-284.0107726585221;-3.0879586616854593
4383.623;173700;-284.89561341919244;-284.319568524689;-1.5752378060579522
4383.723;173700;-284.89561341919244;-284.47709230529534;-0.47615061825578814
4383.823;173690;-284.40681592194727;-284.5247073671211;-0.3459436739020254
4383.923;173700;-284.89561341919244;-284.5593017345111;-1.5722424923810643
4384.024;173710;-285.3843881317548;-284.7180982262425;-1.1653778236541972
4384.123;173700;-284.89561341919244;-284.8334706307834;-0.8382295845687141
4384.223;173710;-285.3843881317548;-284.91729358924056;-0.609009441421962
4384.323;173700;-284.89561341919244;-284.978194533383;-1.1107355955258884
4384.423;173720;-285.8731400619869;-285.08926809293496;-1.4752921338700606
4384.523;173710;-285.3843881317548;-285.2367973063225;-1.0718624764980915
4384.623;173720;-285.8731400619869;-285.3439835539717;-1.4470180097082102
4384.723;173720;-285.8731400619869;-285.4886853549431;-1.0513201228430213
4384.823;173720;-285.8731400619869;-285.59381736722776;-0.7638287798001402
4384.923;173720;-285.8731400619869;-285.67020024520735;0.11218836013054298
4385.024;173710;-285.3843881317548;-285.6588692208341;-1.2667783079474149
4385.123;173740;-286.8505755849883;-285.78428027331995;-2.9158642032753836
4385.223;173740;-286.8505755849883;-286.07586669364855;-1.4502973034153217
4385.323;173730;-286.3618692122707;-286.2208964239906;0.28273256660367807
4385.423;173720;-285.8731400619869;-286.1926231673304;0.20338339969058936
4385.524;173730;-286.3618692122707;-286.17208144396153;-1.199182706603566
4385.623;173740;-286.8505755849883;-286.2908005319144;-1.5307467089872961
4385.723;173740;-286.8505755849883;-286.4438752028137;-1.1121525836835429
4385.823;173740;-286.8505755849883;-286.55509046118243;-0.1398241035260198
4385.923;173730;-286.3618692122707;-286.56907287153496;-0.7621376866863689
4386.024;173750;-287.33925918250213;-286.6460487778907;-1.9147834828982957
4386.123;173750;-287.33925918250213;-286.8356123426962;-1.3772599159097954
4386.223;173750;-287.33925918250213;-286.9733383342877;1.6722325770293183
4386.323;173710;-285.3843881317548;-286.80611507658415;1.214948083938716
4386.423;173750;-287.33925918250213;-286.68462026819094;-2.4582987946753674
4386.523;173760;-287.82792000719417;-286.93045014765937;-0.4496856688230747
4386.623;173730;-286.3618692122707;-286.97541871454143;1.0095949121861956
4386.723;173740;-286.8505755849883;-286.87445922332245;-0.6028593122960852
4386.823;173750;-287.33925918250213;-286.9347451545523;-1.1061738347016326
4386.923;173750;-287.33925918250213;-287.04536253802183;-1.4572496071093783
4387.024;173760;-287.82792000719417;-287.1925447483407;-0.29006362613401315
4387.623;173760;-287.82792000719417;-287.36629286039476;-1.930462560826325
4387.723;173770;-288.3165580614269;-287.5593391164781;-1.4025631491620194
4387.823;173760;-287.82792000719417;-287.6995954313948;-1.0190217760889382
4387.923;173770;-288.3165580614269;-287.80149760900315;-1.394526032113591
4388.024;173770;-288.3165580614269;-287.9423447382474;-0.35879359422488
4388.123;173760;-287.82792000719417;-287.9778653040754;-0.25807201692734244
4388.223;173770;-288.3165580614269;-288.00367250576824;-2.1917328127318414
4388.323;173790;-289.29376586800316;-288.2228457870422;-0.2561386944117083
4388.423;173750;-287.33925918250213;-288.24845965648325;0.2409753614028236
4388.623;173780;-288.80517334757246;-288.2002645842027;-2.322214589539236
4388.723;173790;-289.29376586800316;-288.4324860431575;-1.6871876584549466
4388.823;173780;-288.80517334757246;-288.6012048090036;-1.8938288399392496
4388.923;173800;-289.7823356250911;-288.7905876929965;-0.6879735964864726
4389.123;173780;-288.80517334757246;-288.92818241229367;-0.99968415197941
4389.223;173800;-289.7823356250911;-289.02815082749197;-3.3983118292020724
4389.323;173820;-290.7594068587179;-289.3679820104134;-2.4690180673608793
4389.423;173800;-289.7823356250911;-289.61488381714815;-0.5629468066779855
4389.623;173810;-290.27088262120856;-289.72747317848365;-2.1539467396349976
4389.723;173820;-290.7594068587179;-289.94286785244793;-1.5649339094033987
4389.823;173810;-290.27088262120856;-290.09936124338884;-1.1369910387099453
4389.923;173820;-290.7594068587179;-290.2130603472592;-0.8178934094796468
4390.024;173810;-290.27088262120856;-290.2956675816171;-1.2809076661635317
4390.123;173830;-291.2479083399914;-290.42247744056635;-0.2533434224246654
4390.223;173800;-289.7823356250911;-290.4478117828089;-0.8519555601830845
4390.323;173840;-291.7363870674012;-290.53300733882753;-3.2907317842719928
4390.423;173840;-291.7363870674012;-290.86208051725293;-0.5977141473789888
4390.823;173840;-291.7363870674012;-291.10116617620486;-1.0691682010504246
4390.923;173830;-291.2479083399914;-291.2080829963093;-0.7691051164809304
4391.024;173840;-291.7363870674012;-291.2857626130743;-0.5700762135281819
4391.123;173830;-291.2479083399914;-291.3422001582132;-0.06834046119939431
4391.723;173840;-291.7363870674012;-291.38320443493285;-2.301492557220553
4391.823;173860;-292.7132762701089;-291.61335369065574;-1.002606826559492
4392.123;173860;-292.7132762701089;-291.91413573862286;-2.1853094950785215
4392.223;173860;-292.7132762701089;-292.1326666881315;-3.5910194213488564
4392.323;173890;-294.1784394793754;-292.4917686302677;-3.94459218205149
4392.423;173880;-293.6900744857695;-292.8862278484707;-1.5304123153624718
4392.523;173870;-293.20168675013156;-293.0392690800075;-0.5559548162494192
